code	name	description	topic_codes	keywords	cs2023_ka_mapping	metadata
IMAGE_COMPOSITING	Image Compositing	Kỹ thuật kết hợp nhiều hình ảnh khác nhau để tạo thành một tác phẩm duy nhất, liền mạch, thường sử dụng layer mask và blending modes.	IMAGE_COMPOSITING	compositing, photomontage, image combination	GIT	{"icon": "images"}
QR_CODE_GENERATION	QR Code Generation	Hiểu khái niệm và ứng dụng của việc tạo mã QR (Quick Response) trong thiết kế đồ họa vector.	VECTOR_GRAPHICS_CONCEPTS	QR code, vector, barcode	GIT	{"icon": "qrcode"}
STROKE_PROPERTIES	Advanced Stroke Properties	Tìm hiểu các thuộc tính nâng cao của đường viền vector như thay đổi độ dày, kiểu nét đứt, và áp dụng họa tiết.	VECTOR_GRAPHICS_CONCEPTS	stroke, path, vector, Illustrator	GIT	{"icon": "pen-fancy"}
SHAPE_BUILDING	Shape Building	Kỹ thuật sử dụng các phép toán Boolean (hợp, trừ, giao) một cách trực quan để xây dựng các hình khối vector phức tạp từ các hình đơn giản.	VECTOR_GRAPHICS_CONCEPTS, SOLID_MODELING	shape builder, pathfinder, boolean operations	GIT	{"icon": "shapes"}
OBJECT_PROPERTIES	Object Properties/Attributes	Hiểu rằng các đối tượng trong một môi trường lập trình có các thuộc tính (properties) có thể truy cập và thay đổi được (ví dụ: object.x, object.color).	CLASSES_OBJECTS	properties, attributes, state, object	SDF, HCI	{"icon": "list"}
EVENT_BASED_PROGRAMMING	Event-Based Programming Model	Hiểu mô hình lập trình trong đó luồng của chương trình được quyết định bởi các sự kiện (như hành động của người dùng) thay vì một chuỗi lệnh tuần tự.	EVENT_HANDLERS	event-driven, event loop, asynchronous	FPL, HCI	{"icon": "hand-point-up"}
LIGHTING_AND_SHADOWS	Lighting and Shadows	Hiểu vai trò của các loại nguồn sáng (hướng, điểm, khu vực) và cách chúng tương tác với các vật thể để tạo ra bóng đổ trong một cảnh 3D.	RENDERING_CONCEPTS	lighting, shadows, 3D rendering, light source	GIT	{"icon": "lightbulb-on"}
MATERIAL_AND_TEXTURE	Material and Texture Mapping	Phân biệt giữa vật liệu (xác định thuộc tính bề mặt như độ bóng, màu sắc) và kết cấu (áp một hình ảnh 2D lên bề mặt 3D).	RENDERING_CONCEPTS	material, texture, UV mapping, shading	GIT	{"icon": "bowling-ball"}
KEYFRAME_ANIMATION	Keyframe Animation	Nắm vững nguyên tắc tạo hoạt hình bằng cách định nghĩa các trạng thái chính (keyframe) tại các điểm thời gian khác nhau và để phần mềm nội suy chuyển động ở giữa.	3D_ANIMATION_PRINCIPLES	keyframe, animation, timeline, interpolation	GIT	{"icon": "film"}
BOOLEAN_OPERATIONS_3D	3D Boolean Operations	Sử dụng các phép toán Boolean (Union, Subtract, Intersect) trên các khối hình học rắn để tạo ra các hình dạng 3D phức tạp.	SOLID_MODELING	boolean operations, CSG, 3D modeling	GIT	{"icon": "shapes"}
MESH_EXTRUSION	Mesh Extrusion	Hiểu kỹ thuật kéo dài (extrude) một mặt, cạnh hoặc đỉnh của một mắt lưới để tạo ra hình khối mới.	POLYGONAL_MODELING	extrude, polygonal modeling, 3D modeling	GIT	{"icon": "caret-square-up"}
POLYGON_MESH	Polygonal Mesh (Vertex, Edge, Face)	Nắm vững cấu trúc của một mắt lưới đa giác, bao gồm ba thành phần cơ bản là đỉnh (vertex), cạnh (edge), và mặt (face).	POLYGONAL_MODELING	mesh, vertex, edge, face, 3D model	GIT	{"icon": "draw-polygon"}
TRANSFORMATION_OPERATIONS	2D Transformation Operations	Thực hiện các phép biến đổi hình học 2D cơ bản trên các đối tượng đồ họa: di chuyển (translate), xoay (rotate), và thay đổi kích thước (scale).	RASTER_GRAPHICS_CONCEPTS, VECTOR_GRAPHICS_CONCEPTS	transform, translate, rotate, scale	GIT	{"icon": "expand-arrows-alt"}
COLOR_THEORY	Color Theory	Hiểu các mô hình màu cơ bản (RGB, CMYK, HSV) và các nguyên tắc phối màu (tương phản, tương đồng) trong thiết kế.	GRAPHIC_DESIGN_PRINCIPLES	color theory, RGB, CMYK, color wheel	GIT	{"icon": "palette"}
COMPOSITION_PRINCIPLES	Composition Principles	Áp dụng các nguyên tắc bố cục trong thiết kế như Quy tắc 1/3, đường dẫn thị giác, và sự cân bằng để tạo ra một thiết kế hài hòa.	GRAPHIC_DESIGN_PRINCIPLES	composition, layout, rule of thirds, balance	GIT, HCI	{"icon": "th-large"}
BASIC_MECHANISMS	Basic Mechanisms	Nhận biết và hiểu nguyên lý hoạt động của các cơ cấu cơ khí đơn giản như bánh răng, đòn bẩy và ròng rọc.	BASIC_MECHANISMS	gears, levers, pulleys, mechanical advantage	SPD	{"icon": "cogs"}
BASIC_ELECTRONIC_COMPONENTS	Basic Electronic Components	Nhận biết các linh kiện điện tử thụ động (điện trở, tụ điện) và chủ động (transistor, diode) và chức năng cơ bản của chúng.	BASIC_ELECTRONIC_COMPONENTS	resistor, capacitor, diode, transistor	AR	{"icon": "bolt"}
CIRCUIT_PRINCIPLES	Basic Circuit Principles	Áp dụng các nguyên tắc cơ bản về mạch điện, như định luật Ohm và cách các linh kiện hoạt động khi mắc nối tiếp và song song.	CIRCUIT_PRINCIPLES	Ohm's law, series circuit, parallel circuit	AR	{"icon": "project-diagram"}
OSI_MODEL	The OSI Model	Mô tả 7 tầng của mô hình tham chiếu OSI và chức năng chính của mỗi tầng trong quá trình giao tiếp mạng.	NET_LAYERS	OSI model, 7 layers, networking model	NC	{"icon": "layer-group"}
TCP_IP_MODEL	The TCP/IP Model	Mô tả 4 tầng của mô hình TCP/IP (mô hình thực tế của Internet) và sự tương ứng với mô hình OSI.	NET_LAYERS	TCP/IP model, Internet protocol suite	NC	{"icon": "network-wired"}
IPV4_VS_IPV6	IPv4 vs. IPv6	So sánh cấu trúc, không gian địa chỉ và sự cần thiết của IPv6 so với IPv4.	IP_ROUTING	IPv4, IPv6, IP address, addressing	NC	{"icon": "map-signs"}
SUBNETTING	Subnetting	Nắm vững kỹ thuật chia một mạng IP lớn thành các mạng con (subnets) nhỏ hơn để quản lý hiệu quả và tối ưu hóa địa chỉ.	IP_ROUTING	subnet, subnet mask, CIDR, networking	NC	{"icon": "sitemap"}
GREEDY_ALGORITHMS	Greedy Algorithms	Hiểu chiến lược thiết kế thuật toán Tham lam: đưa ra lựa chọn có vẻ tốt nhất ở mỗi bước với hy vọng dẫn đến giải pháp tối ưu toàn cục.	ALGO_STRATEGIES	greedy, optimization, algorithmic strategy	AL	{"icon": "hand-holding-usd"}
DIVIDE_CONQUER	Divide and Conquer	Hiểu chiến lược Chia để trị: chia bài toán lớn thành các bài toán con độc lập, giải quyết chúng, rồi kết hợp kết quả lại.	ALGO_STRATEGIES	divide and conquer, recursion, merge sort	AL	{"icon": "columns"}
DYNAMIC_PROGRAMMING	Dynamic Programming	Hiểu kỹ thuật Quy hoạch động: giải quyết các bài toán con chồng chéo bằng cách lưu lại kết quả để tránh tính toán lại.	ALGO_STRATEGIES	dynamic programming, DP, memoization, tabulation	AL	{"icon": "table"}
BIG_O_NOTATION	Big O Notation	Sử dụng ký hiệu Big O để mô tả độ phức tạp tiệm cận (asymptotic complexity) của thuật toán, đo lường hiệu năng khi kích thước đầu vào tăng lên.	ALGO_ANALYSIS	Big O, complexity, time complexity, space complexity	AL	{"icon": "tachometer-alt"}
LINEAR_BINARY_SEARCH	Linear vs. Binary Search	So sánh độ phức tạp (O(n) vs O(log n)) và điều kiện áp dụng (mảng bất kỳ vs mảng đã sắp xếp) của hai thuật toán tìm kiếm cơ bản.	SEARCH_SORT_ALGO	linear search, binary search, search algorithm	AL	{"icon": "search"}
BUBBLE_INSERTION_SORT	Bubble Sort & Insertion Sort	Hiểu và triển khai các thuật toán sắp xếp đơn giản như Sắp xếp nổi bọt (Bubble Sort) và Sắp xếp chèn (Insertion Sort), với độ phức tạp O(n^2).	SEARCH_SORT_ALGO	bubble sort, insertion sort, sorting algorithms	AL	{"icon": "sort-amount-down"}
TRUTH_TABLES	Truth Tables	Kỹ thuật lập bảng chân lý để xác định giá trị logic của một mệnh đề phức hợp dựa trên tất cả các khả năng của các mệnh đề thành phần.	LOGIC_PROPOSITIONS	truth table, propositional logic, boolean	MSF	{"icon": "table-list"}
LOGIC_GATES	Logic Gates (AND, OR, NOT)	Nắm vững hoạt động của các cổng logic cơ bản (AND, OR, NOT) và cách chúng thực hiện các phép toán Boolean trên các tín hiệu nhị phân.	BOOLEAN_ALGEBRA	logic gates, AND, OR, NOT, digital logic	AR, MSF	{"icon": "gate-open"}
PRIMITIVE_TYPE_DECLARATION	Declaring Primitive Types	Nắm vững cú pháp khai báo biến với các kiểu dữ liệu nguyên thủy (int, bool, float) trong một ngôn ngữ lập trình cụ thể.	PRIMITIVE_TYPES	declaration, primitive types, int, boolean	SDF	{"icon": "tag"}
REFERENCE_TYPE_DECLARATION	Declaring Reference Types	Nắm vững cú pháp khai báo biến với các kiểu dữ liệu tham chiếu (String, Array, Object) và hiểu cách chúng được lưu trữ trong bộ nhớ.	REFERENCE_TYPES	declaration, reference types, string, object	SDF	{"icon": "link"}
IF_ELSE_STATEMENT	If-Else Statement	Nắm vững cú pháp và logic của câu lệnh if-else để thực hiện một trong hai khối mã dựa trên một điều kiện logic.	CONDITIONAL_LOGIC	if-else, conditional statement, selection	SDF	{"icon": "code-branch"}
SWITCH_CASE	Switch-Case Statement	Sử dụng câu lệnh switch để lựa chọn thực thi một trong nhiều khối mã dựa trên giá trị của một biến hoặc biểu thức.	CONDITIONAL_LOGIC	switch-case, selection, multi-way branching	SDF	{"icon": "list-ul"}
FOR_LOOP	For Loop	Nắm vững cú pháp và cách sử dụng vòng lặp for để lặp lại một khối mã một số lần xác định, thường dùng để duyệt qua các tập hợp.	ITERATION_LOOPS	for loop, iteration, looping, repetition	SDF	{"icon": "redo"}
WHILE_LOOP	While Loop	Nắm vững cú pháp và cách sử dụng vòng lặp while để lặp lại một khối mã khi một điều kiện cho trước vẫn còn đúng.	ITERATION_LOOPS	while loop, iteration, looping, condition	SDF	{"icon": "sync"}
ARRAY_OPERATIONS	Array Operations	Thực hiện các thao tác cơ bản trên mảng: truy cập phần tử qua chỉ số (index), lấy độ dài, và duyệt qua các phần tử.	ARRAYS	array, index, access, iteration	SDF	{"icon": "th"}
LIST_OPERATIONS	List Operations	Thực hiện các thao tác trên danh sách động: thêm, xóa, tìm kiếm phần tử và lấy kích thước.	LISTS_COLLECTIONS	list, add, remove, search, dynamic array	SDF	{"icon": "list-ol"}
UNIT_TESTING	Unit Testing	Hiểu và viết các bài kiểm thử đơn vị để xác minh tính đúng đắn của từng hàm hoặc phương thức một cách độc lập.	UNIT_INTEGRATION_TESTING	unit test, TDD, test case, assertion	SE	{"icon": "vial"}
BREAKPOINTS	Using Breakpoints	Nắm vững cách sử dụng các điểm dừng (breakpoints) trong một IDE để tạm dừng chương trình và kiểm tra trạng thái của các biến.	DEBUGGING_TECH	breakpoint, debugger, debugging, IDE	SDF	{"icon": "bug"}
HTML_STRUCTURE	HTML Document Structure	Nắm vững cấu trúc cơ bản của một tài liệu HTML với các thẻ <html>, <head>, và <body>.	HTML_CSS	HTML, document structure, head, body	SPD	{"icon": "file-alt"}
CSS_SELECTORS	CSS Selectors	Sử dụng các bộ chọn CSS (theo thẻ, lớp, ID) để nhắm mục tiêu và áp dụng kiểu cho các phần tử HTML cụ thể.	HTML_CSS	CSS, selectors, class, ID, styling	SPD	{"icon": "mouse-pointer"}
DOM_MANIPULATION	DOM Manipulation	Sử dụng JavaScript để truy cập và thay đổi động nội dung, cấu trúc và kiểu dáng của một trang web đang chạy thông qua DOM API.	JAVASCRIPT_DOM	DOM, JavaScript, getElementById, innerHTML	SPD	{"icon": "hand-sparkles"}
SQL_SELECT	SQL SELECT Statement	Nắm vững cú pháp của câu lệnh SELECT để truy vấn và lấy dữ liệu từ một hoặc nhiều cột trong một bảng.	SQL_QUERIES	SQL, SELECT, FROM, WHERE	DM	{"icon": "search"}
SQL_JOIN	SQL JOINs	Sử dụng các loại JOIN (INNER, LEFT, RIGHT) để kết hợp các hàng từ hai hoặc nhiều bảng dựa trên một cột liên quan.	SQL_QUERIES	SQL, JOIN, INNER JOIN, LEFT JOIN	DM	{"icon": "link"}
STACK_OPERATIONS	Stack Operations (Push/Pop)	Hiểu và triển khai hai thao tác cơ bản của cấu trúc dữ liệu Ngăn xếp (LIFO): push (đẩy vào) và pop (lấy ra).	STACKS_QUEUES	stack, push, pop, LIFO	AL	{"icon": "layer-plus"}
QUEUE_OPERATIONS	Queue Operations (Enqueue/Dequeue)	Hiểu và triển khai hai thao tác cơ bản của cấu trúc dữ liệu Hàng đợi (FIFO): enqueue (thêm vào cuối) và dequeue (lấy ra từ đầu).	STACKS_QUEUES	queue, enqueue, dequeue, FIFO	AL	{"icon": "arrow-from-right"}
AI_VS_ML	AI vs. ML vs. Deep Learning	Phân biệt rõ ràng mối quan hệ và sự khác biệt giữa các thuật ngữ: Trí tuệ Nhân tạo, Học máy, và Học sâu.	AI_VS_ML	AI, ML, Deep Learning, definitions	AI	{"icon": "project-diagram"}
USER_PERSONAS	Creating User Personas	Kỹ thuật tạo ra các hồ sơ người dùng hư cấu nhưng dựa trên nghiên cứu, để định hướng và tạo sự đồng cảm trong quá trình thiết kế.	USER_RESEARCH	persona, user research, empathy map	HCI	{"icon": "user-tie"}
USABILITY_TESTING	Usability Testing	Nắm vững quy trình cơ bản của việc kiểm thử tính khả dụng: quan sát người dùng thực sự sử dụng một sản phẩm để xác định các vấn đề.	USABILITY_TESTING	usability testing, user testing, feedback	HCI, SE	{"icon": "clipboard-check"}
PASSWORD_STRENGTH	Strong Passwords	Nắm vững các tiêu chí để tạo một mật khẩu mạnh và an toàn, khó bị đoán hoặc bẻ khóa.	PASSWORD_STRENGTH	password, security, authentication	SEC	{"icon": "key"}
PHISHING_IDENTIFICATION	Identifying Phishing Attempts	Nhận biết các dấu hiệu cảnh báo của một email hoặc tin nhắn lừa đảo, như lỗi chính tả, URL lạ, và yêu cầu khẩn cấp.	PHISHING_SCAMS	phishing, scam, social engineering, email security	SEC, SEP	{"icon": "fish"}
LOGIC_ERRORS	Logical Errors	Nhận biết các lỗi trong logic của chương trình khiến nó chạy không đúng kết quả mong đợi, mặc dù không gây ra lỗi cú pháp hay lỗi runtime.	DEBUGGING_TECH	logical error, bug, incorrect output	SDF, SE	{"icon": "brain"}
SYNTAX_ERRORS	Syntax Errors	Nhận biết các lỗi vi phạm quy tắc cú pháp của ngôn ngữ lập trình, thường được trình biên dịch hoặc thông dịch phát hiện trước khi chạy.	DEBUGGING_TECH	syntax error, compiler error, parsing error	SDF	{"icon": "file-exclamation"}
RUNTIME_ERRORS	Runtime Errors	Nhận biết các lỗi xảy ra trong quá trình chương trình đang chạy, ví dụ như chia cho zero hoặc truy cập vào một phần tử không tồn tại của mảng.	DEBUGGING_TECH	runtime error, exception, crash	SDF	{"icon": "running"}
API_INTEGRATION	API Integration	Hiểu kỹ thuật gọi các API từ bên ngoài để lấy dữ liệu hoặc sử dụng chức năng của một dịch vụ khác trong ứng dụng của mình.	API_DESIGN, SERVER_SIDE_LOGIC	API, integration, REST, fetch	SE, SPD	{"icon": "plug"}
REST_PRINCIPLES	REST Architectural Principles	Nắm vững các nguyên tắc của kiến trúc REST (Representational State Transfer) trong thiết kế API, như stateless và client-server.	API_DESIGN	REST, stateless, API design, architectural style	SE, SPD	{"icon": "network-wired"}
DATABASE_NORMALIZATION	Database Normalization	Hiểu quá trình tổ chức các cột và bảng trong cơ sở dữ liệu quan hệ để giảm thiểu sự dư thừa dữ liệu và cải thiện tính toàn vẹn.	RELATIONAL_DB	normalization, 1NF, 2NF, 3NF, database design	DM	{"icon": "columns"}
STATISTICAL_MEASURES	Basic Statistical Measures	Nắm vững cách tính và ý nghĩa của các thước đo thống kê cơ bản như trung bình (mean), trung vị (median), và độ lệch chuẩn (standard deviation).	STATISTICAL_MEASURES	mean, median, standard deviation, statistics	MSF	{"icon": "chart-bar"}
PROBABILITY_BASICS	Basic Probability	Nắm vững các khái niệm xác suất cơ bản, bao gồm không gian mẫu, biến cố, và các quy tắc tính xác suất (cộng, nhân).	PROBABILITY_BASICS	probability, sample space, event	MSF	{"icon": "dice-d6"}
DATA_DISTRIBUTIONS	Basic Data Distributions	Nhận biết các phân phối dữ liệu phổ biến như phân phối chuẩn (Normal/Gaussian) và phân phối đều (Uniform).	DATA_DISTRIBUTIONS	distribution, normal distribution, uniform distribution	MSF	{"icon": "bell"}
CLASS_DEFINITION	Class Definition	Nắm vững cú pháp để định nghĩa một lớp (class) với các thuộc tính (fields/attributes) và phương thức (methods).	CLASSES_OBJECTS	class, attributes, methods, OOP	SDF, FPL	{"icon": "file-code"}
OBJECT_INSTANTIATION	Object Instantiation	Hiểu quá trình tạo một đối tượng (thể hiện/instance) từ một lớp bằng cách sử dụng hàm khởi tạo (constructor).	CLASSES_OBJECTS	object, instance, constructor, new	SDF, FPL	{"icon": "cube"}
INHERITANCE_SYNTAX	Inheritance Syntax	Nắm vững cú pháp để một lớp con (subclass) có thể kế thừa các thuộc tính và phương thức từ một lớp cha (superclass).	INHERITANCE_POLY	inheritance, subclass, superclass, extends	FPL	{"icon": "sitemap"}
METHOD_OVERRIDING	Method Overriding	Hiểu kỹ thuật ghi đè (override) một phương thức của lớp cha trong lớp con để cung cấp một triển khai cụ thể hơn.	INHERITANCE_POLY	overriding, polymorphism, dynamic dispatch	FPL	{"icon": "clone"}
ACCESS_MODIFIERS	Access Modifiers	Hiểu và sử dụng các từ khóa kiểm soát truy cập (ví dụ: public, private, protected) để thực thi tính đóng gói.	ENCAPSULATION_ABSTRACTION	access modifiers, public, private, encapsulation	FPL	{"icon": "user-lock"}
STATIC_MEMBERS	Static Members	Hiểu về các thuộc tính và phương thức tĩnh (static) thuộc về lớp thay vì một đối tượng cụ thể, hữu ích cho các tiện ích hoặc hằng số chung.	STATIC_MEMBERS	static, class variable, class method	FPL	{"icon": "star-of-life"}
FIRST_CLASS_FUNCTIONS	First-Class & Higher-Order Functions	Khám phá khái niệm hàm là "công dân hạng nhất" và các hàm bậc cao có thể nhận hàm khác làm đối số hoặc trả về một hàm.	FIRST_CLASS_FUNCTIONS	higher-order functions, lambda, closures, first-class functions	FPL	{"icon": "lambda"}
IMMUTABILITY	Immutability and Pure Functions	Nắm vững nguyên tắc về tính bất biến của dữ liệu và các hàm thuần túy (pure functions) không có tác dụng phụ (side effects), giúp mã dễ dự đoán và kiểm thử hơn.	IMMUTABILITY	immutability, pure functions, side effects, functional	FPL	{"icon": "snowflake"}
EVENT_HANDLERS	Events and Event Handling	Hiểu mô hình xử lý sự kiện, trong đó chương trình đăng ký các hàm (event handlers) để phản hồi lại các hành động của người dùng hoặc hệ thống (events).	EVENT_HANDLERS	events, event handler, listener, callback	FPL, HCI	{"icon": "hand-point-up"}
ASYNCHRONOUS_PROG	Asynchronous Programming	Giới thiệu các kỹ thuật lập trình bất đồng bộ như callbacks, promises, hoặc async/await để xử lý các tác vụ tốn thời gian mà không chặn luồng chính.	ASYNCHRONOUS_PROG	async, await, promises, callbacks, non-blocking	FPL, PDC	{"icon": "hourglass-start"}
SHARED_EDITING_ETIQUETTE	Etiquette for Collaborative Editing	Áp dụng các quy tắc ứng xử khi làm việc trên các tài liệu chung, như sử dụng chế độ "gợi ý" (suggesting) và để lại bình luận rõ ràng.	DIGITAL_INTERACTION	collaboration, etiquette, Google Docs, comments	SEP	{"icon": "comments-alt"}
TCP_HANDSHAKE	TCP Three-Way Handshake	Mô tả quá trình bắt tay ba bước (SYN, SYN-ACK, ACK) để thiết lập một kết nối TCP đáng tin cậy.	TRANSPORT_PROTOCOLS	TCP, handshake, SYN, ACK, connection	NC	{"icon": "hands-helping"}
HTTP_METHODS	HTTP Methods (GET, POST)	Phân biệt các phương thức HTTP cơ bản như GET để yêu cầu dữ liệu và POST để gửi dữ liệu lên máy chủ.	APP_PROTOCOLS	HTTP, GET, POST, REST, request methods	NC	{"icon": "exchange"}
DNS_LOOKUP	DNS Lookup Process	Mô tả quá trình phân giải một tên miền (ví dụ: google.com) thành một địa chỉ IP tương ứng để máy tính có thể kết nối.	APP_PROTOCOLS	DNS, domain name, IP address, resolution	NC	{"icon": "book-spells"}
